item,itemLabel,startDate,endDate
Q60541160,Zaza Chkhaidze,2018-12-20,2019-12-27
Q96775116,Giorgi Matiashvili,2019-12-27,2020-07-01
,Joni Tatunashvili,2020-07-09,
