item,itemLabel,startDate,endDate,sourceDate,psid
Q60541160,Zaza Chkhaidze,2018-12-20,2019-12-27,,Q60541160-9DCFCA9E-84D1-4902-BDBE-7C11D15A2840
Q96775116,Giorgi Matiashvili,2019-12-27,2020-07-01,,Q96775116-42B7D1E1-15AA-49FA-93FB-310589A9DD24
Q109623431,Joni Tatunashvili,2020-07-09,,,Q109623431-08b1a08d-415f-5703-e16e-922b80a86ddd
