position,person,personID,start,end
Minister of Economy and Sustainable Development,Natela Turnava,Q63247681,2019-04-18,2022-02-09
Minister of Economy and Sustainable Development,Levan Davitashvili,Q31354638,2022-02-09,
Minister of Education and Science,Alexander Lomaia,Q769408,2004-02-17,2007-11-19
Minister of Education and Science,Maia Miminoshvili,Q60631413,2007-11-22,2008-01-31
Minister of Education and Science,Ghia Nodia,Q2899898,2008-01-31,2008-10-27
Minister of Education and Science,Nika Gvaramia,Q3341494,2008-10-27,2009-12-08
Minister of Education and Science,Dimitri Shashkini,Q2568687,2009-12-08,2012-07-04
Minister of Education and Science,Khatia Dekanoidze,Q6400911,2012-07-04,2012-10-25
Minister of Education and Science,Giorgi Marghvilashvili,Q13107337,2012-10-25,2013-07-18
Minister of Education and Science,Tamar Sanikidze,Q16217650,2013-07-18,2016-06-03
Minister of Education and Science,Aleksandre Jejelava,Q25543455,2016-06-03,2018-06-20
Minister of Education and Science,Mikheil Chkhenkeli,Q65285987,2018-06-20,2018-07-14
Minister of Education and Science,Mikheil Batiashvili,Q65285983,2018-07-12,2019-11-07
Minister of Education and Science,Mikheil Chkhenkeli,Q65285987,2019-11-13,
Minister of Energy,Kakha Kaladze,Q192031,2012-10-25,2017-07-10
Minister of the Environment,Nino Chkhobadze,Q24008063,1995-12-21,2004-02-17
Minister of the Environment,თამარ ლებანიძე,Q108377254,2004-02-17,2005-02-18
Minister of the Environment,Giorgi Papuaschwili,Q1525348,2005-02-18,2006-07-21
Minister of the Environment,David Tkeshelashvili,Q5240447,2006-07-21,2007-08-30
Minister of the Environment,დავით ჩანტლაძე,Q108377273,2007-08-30,2008-01-31
Minister of the Environment,ზაალ გამცემლიძე,Q108377278,2008-01-31,2008-04-29
Minister of the Environment,Irakli Ghvaladze,Q108377283,2008-04-29,2008-11-01
Minister of the Environment,Giorgi Khachidze,Q5563429,2008-11-02,2012-08-31
Minister of the Environment,Giorgi Zedginidze,Q111738817,2012-09-01,2012-10-25
Minister of the Environment,Chatuna Gogaladze,Q4950341,2012-10-25,2014-07-26
Minister of the Environment,გიგლა აგულაშვილი,Q25541313,2015-05-01,2017-12-15
Minister of the Environment,Levan Davitashvili,Q31354638,2017-12-15,2022-02-09
Minister of Environmental Protection and Agriculture,Otar Shamugia,Q110915463,2022-02-09,
Minister of Finance,Davit Onoprishvili,Q12863573,1998-11,2000-05
Minister of Finance,Zurab Noghaideli,Q316238,2000-05,2001-11
Minister of Finance,Zurab Noghaideli,Q316238,2003-11,2005-02
Minister of Finance,Valeriy Chechelashvili,Q1566136,2005-02,2005-06
Minister of Finance,Lekso Aleksishvili,Q3652302,2005-06-30,2007-08-30
Minister of Finance,Nika Gilauri,Q310942,2007-08-30,2009-02-06
Minister of Finance,Kakha Baindurashvili,Q2899633,2009-02-06,2011-06-17
Minister of Finance,Dimitri Gvindadze,Q5277490,2011-06-20,2012-08-13
Minister of Finance,Alexander Khetaguri,Q4719303,2012-08-13,2012-10-25
Minister of Finance,Nodar Khaduri,Q15278389,2012-10-25,2016-11
Minister of Finance,Dimitri Kumsishvili,Q24008067,2016-11-22,2017-11-13
Minister of Finance,Mamuka Bakhtadze,Q54982996,2017-11-13,2018-06-13
Minister of Finance,Nikoloz Gagua,Q55584401,2018-06-21,2018-07-12
Minister of Finance,Ivane Machavariani,Q60639497,2018-07-12,2021-03-31
Minister of Finance,Lasha Khutsishvili,Q106522763,2021-04-01,
Minister of Foreign Affairs,Irakli Menagarishvili,Q1978029,1995-12-15,2003-11-29
Minister of Foreign Affairs,Tedo Japaridze,Q4570471,2003-11-30,2004-03-20
Minister of Foreign Affairs,Salome Zurabishvili,Q272416,2004-03-18,2005-10-20
Minister of Foreign Affairs,Gela Bezhuashvili,Q1008881,2005-10-19,2008-01-31
Minister of Foreign Affairs,David Bakradze,Q673705,2008-01-31,2008-05-05
Minister of Foreign Affairs,Eka Tkeshelashvili,Q255176,2008-05-05,2008-12-06
Minister of Foreign Affairs,Grigol Vashadze,Q58102,2008-12-06,2012-10-25
Minister of Foreign Affairs,Maia Panjikidze,Q322893,2012-10-25,2014-11-05
Minister of Foreign Affairs,Tamar Beruchashvili,Q18533321,2014-11-11,2015-09-01
Minister of Foreign Affairs,Giorgi Kvirikashvili,Q15277881,2015-09-01,2015-12-30
Minister of Foreign Affairs,Mikheil Janelidze,Q23005525,2015-12-30,2018-06-13
Minister of Foreign Affairs,David Zakaliani,Q56152039,2018-06-21,2022-02-09
Minister of Foreign Affairs,Ilia Darchiashvili,Q111487495,2022-04-04,
Minister of Health,Avtandil Jorbenadze,Q2874624,1993-10-27,2001-12-29
Minister of Health,Amiran Gamkhrelidze,Q4133075,2001-12-29,2003-11-27
Minister of Health,Gigi Tsereteli,Q1525382,2004-02-17,2004-05-04
Minister of Health,Vladimir Chipashvili,Q1391443,2004-05-04,2007-08-30
Minister of Health,David Tkeshelashvili,Q5240447,2007-08-30,2008-01-31
Minister of Health,Alexander Kvitashvili,Q12861550,2008-01-31,2010-08-31
Minister of Health,Andria Urushadze,Q4759276,2010-09-10,2012-03-15
Minister of Health,Zurab Tchiaberashvili,Q324649,2012-09-10,2012-10-25
Minister of Health,Davit Sergeenko,Q15108091,2012-10-25,2018-07-14
Minister of Health,Davit Sergeenko,Q15108091,2018-07-14,2019-06-18
Minister of Health,Ekatrine Tikradze,Q89066171,2019-06-18,2021-12-09
Minister of Health,Zurab Azarashvili,Q110420479,2021-12-27,
Minister of Internal Affairs,Giorgi Baramidze,Q1010588,2003-11,2004-06-07
Minister of Internal Affairs,Irakli Okruashvili,Q469561,2004-06-07,2004-12-17
Minister of Internal Affairs,Vano Merabishvili,Q380730,2004-12-18,2012-07-04
Minister of Internal Affairs,Bachana Akhalaia,Q788209,2012-07-04,2012-09-20
Minister of Internal Affairs,Eka Zguladze,Q12864079,2012-09-20,2012-10-25
Minister of Internal Affairs,Irakli Gharibashvili,Q6066533,2012-10-25,2013-11-20
Minister of Internal Affairs,Aleksandre Chikaidze,Q16364639,2013-11-20,2015-01-23
Minister of Internal Affairs,Vakhtang Gomelauri,Q20557144,2015-01-26,2015-08-01
Minister of Internal Affairs,Giorgi Mghebrishvili,Q24008023,2015-08-03,2017-11-13
Minister of Internal Affairs,Giorgi Gakharia,Q43287680,2017-11-13,2019-09-08
Minister of Internal Affairs,Vakhtang Gomelauri,Q20557144,2019-09-08,
Minister of Justice,ჯონი ხეცურიანი,Q12871625,1999,2000
Minister of Justice,Mikheil Saakashvili,Q43330,2000-10-12,2001-09-19
Minister of Justice,Roland Giligashvili,Q20556997,2001-09-05,2003-09-15
Minister of Justice,Zurab Adeishvili,Q2899592,2003-12-26,2004-02-17
Minister of Justice,Giorgi Papuaschwili,Q1525348,2004-02-17,2005-02-18
Minister of Justice,Konstantine Kemularia,Q1300885,2005-02-18,2005-12-22
Minister of Justice,Gia Kavtaradze,Q3105007,2005-12-22,2007-08-30
Minister of Justice,Eka Tkeshelashvili,Q255176,2007-08-30,2008-01-31
Minister of Justice,Nika Gvaramia,Q3341494,2008-01-31,2008-11-01
Minister of Justice,Zurab Adeishvili,Q2899592,2008-11-02,2012-10-25
Minister of Justice,Tea Tsulukiani,Q13589522,2012-10-25,2020-09-29
Minister of Justice,Rati Bregadze,Q106522784,2021-04-01,
Minister for Reconciliation and Civic Equality,Goga Khaindrava,Q338282,2004-02-17,2006-07-21
Minister for Reconciliation and Civic Equality,მერაბ ანთაძე,Q12122660,2006-07-21,2007-07-19
Minister for Reconciliation and Civic Equality,David Bakradze,Q673705,2007-07-19,2008-01-24
Minister for Reconciliation and Civic Equality,Eka Tkeshelashvili,Q255176,2010-11-20,2012-10-25
Minister for Reconciliation and Civic Equality,პაატა ზაქარეიშვილი,Q16374025,2012-10-25,2014-01-01
Minister for Reconciliation and Civic Equality,პაატა ზაქარეიშვილი,Q16374025,2014-01-01,2016-08-01
Minister for Reconciliation and Civic Equality,Ketevan Tsikhelashvili,Q31354274,2016-08-01,2018-06-21
Minister for Reconciliation and Civic Equality,Ketevan Tsikhelashvili,Q31354274,2018-06-21,2020-06-15
Minister for Reconciliation and Civic Equality,Lia Gigauri,Q108379797,2020-06-15,2020-08-06
Minister for Reconciliation and Civic Equality,Tea Akhvlediani,Q104904062,2020-08-06,
Minister of Regional Development and Infrastructure,Tamar Sulukhia,Q20560828,2004-02-17,2009-02-06
Minister of Regional Development and Infrastructure,David Tkeshelashvili,Q5240447,2009-02-06,2010-06-25
Minister of Regional Development and Infrastructure,Ramaz Nikolaishvili,Q7289143,2010-06-30,2012-08-31
Minister of Regional Development and Infrastructure,Jambul Bak'uradze,Q20556691,2012-08-31,2012-09-23
Minister of Regional Development and Infrastructure,ლაშა მგელაძე,Q108377613,2012-09-23,2012-10-25
Minister of Regional Development and Infrastructure,Davit Narmania,Q17481730,2012-10-25,2014-04-14
Minister of Regional Development and Infrastructure,Elguja Khokrishvili,Q58820281,2014-04-14,2014-07-26
Minister of Regional Development and Infrastructure,დავით შავლიაშვილი,Q108377608,2014-07-26,2015-04-21
Minister of Regional Development and Infrastructure,Nodar Javakhishvili,Q25543885,2015-04-22,2016-11-27
Minister of Regional Development and Infrastructure,ზურაბ ალავიძე,Q31355470,2016-11-27,2018-03-30
Minister of Regional Development and Infrastructure,Maya Tskitishvili,Q60361123,2018-03-30,2021-02-22
Minister of Regional Development and Infrastructure,Irakli Karseladze,Q106522864,2021-02-22,
Chairperson of the Parliament,Zurab Zhvania,Q312493,1995-11-25,2001-11-01
Chairperson of the Parliament,Nino Burjanadze,Q229493,2001-11-09,2008-06-07
Chairperson of the Parliament,David Bakradze,Q673705,2008-06-07,2012-10-21
Chairperson of the Parliament,David Usupashvili,Q1178707,2012-10-21,2016-11-18
Chairperson of the Parliament,Irakli Kobakhidze,Q27885302,2016-11-18,2019-06-21
Chairperson of the Parliament,Tamar Chugoshvili,Q64760798,2019-06-21,2019-06-25
Chairperson of the Parliament,Archil Talakvadze,Q64827520,2019-06-25,2021-04-24
Chairperson of the Parliament,Kakha Kuchava,Q31355070,2021-04-27,2021-12-24
Chairperson of the Parliament,Shalva Papuashvili,Q106528743,2021-12-29,
Chief of General Staff,Zaza Chkhaidze,Q60541160,2018-12-20,2019-12-27
Chief of General Staff,Giorgi Matiashvili,Q96775116,2019-12-27,2020-07-01
Chief of General Staff,Joni Tatunashvili,Q109623431,2020-07-09,
Chief of the State Security Service,Grigol Liluashvili,Q105729181,2019-10-17,
Governor of the National Bank,Irakli Managadze,Q110915667,1998-03,2005-03
Governor of the National Bank,Roman Gotsiridze,Q4147140,2005-03,2007-10
Governor of the National Bank,David Amaglobeli,Q15055581,2007-10,2009-02
Governor of the National Bank,Giorgi Kadagidze,Q5563425,2009-02,2016-02
Governor of the National Bank,Koba Gvenetadze,Q25433264,2016-03,
Mayor of Tbilisi,Vano Zodelava,Q24008059,1998-08-10,2004-04-19
Mayor of Tbilisi,Zurab Tchiaberashvili,Q324649,2004-04-19,2005-07-12
Mayor of Tbilisi,Giorgi Ugulava,Q969642,2005-07-12,2013-12-22
Mayor of Tbilisi,Sevdia Ugrekhelidze,Q24008070,2013-12-22,2014-08-02
Mayor of Tbilisi,Davit Narmania,Q17481730,2014-08-02,2017-11-13
Mayor of Tbilisi,Kakha Kaladze,Q192031,2017-11-13,
ambassador to Azerbaijan,Zurab Pataradze,Q28748049,2018-08-29,
ambassador to Belarus,David Zakaliani,Q56152039,2008-01,2009-09
ambassador to France,Gotcha Tchogovadzé,Q109495182,1994,2004
ambassador to France,Lana Gogoberidze,Q3649217,2003-11,2004
ambassador to Germany,Konstantine Gabashvili,Q6322997,1993,
ambassador to Germany,Maia Panjikidze,Q322893,2004,2007
ambassador to Germany,Archduchess Gabriela of Austria,Q113733,2009-11-06,2013-01-15
ambassador to Japan,Teimuraz Lezhava,Q74667039,2021-11-25,
ambassador to the Netherlands,Maia Panjikidze,Q322893,2007,2010
ambassador to the United Kingdom,Gela Charkviani,Q4525704,2006,2011
ambassador to the United Kingdom,Tamar Beruchashvili,Q18533321,2016,
ambassador to the United States of America,Davit Bakradze,Q18638152,2016-12-05,2022-04-04
ambassador to the United States of America,David Zakaliani,Q56152039,2022-04-04,
ambassador to Uzbekistan,David Zakaliani,Q56152039,2004,2007
ambassador to the Holy See,Alexander Chikvaidze,Q4515864,2002,2012-05-08
ambassador to the Holy See,Ketevan Bagration of Mukhrani,Q4074835,2005-03-09,2014
ambassador to the Holy See,Tamar Grdzelideze,Q26995987,2014-09-04,
ambassador to the Holy See,Ketevan Bagration of Mukhrani,Q4074835,2019,
permanent Representative to the United Nations,Revaz Adamia,Q16334103,2002,2006
permanent Representative to the United Nations,Irakli Alasania,Q937937,2006-09-11,2008-05-12
ambassador of Georgia,Tea Akhvlediani,Q104904062,2014-04-22,2019-06-01
